Player,Team,Round 0,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21
LUKE PEDLAR,AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042096082,0.028031323,0.02298675,0.023890615,0.0,0.0,0.0,0.0,0.026925188,0.027694905,0.0
NICK BRYAN,ES,0.0,0.054515332,0.046973117,0.037271615,0.0,0.028915131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JHYE CLARK,GE,0.0,0.024712855,0.04392656,0.024526287,0.0,0.0,0.0,0.022363639,0.026960606,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JACK BULLER,SY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02218615,0.023121694,0.025841558,0.03693495,0.023366049,0.03082988
DAVID SWALLOW,GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02228231,0.0,0.022791434,0.026162067,0.022090064,0.02249576,0.0,0.0,0.0,0.0,0.0232275,0.022443423,0.0,0.0
LIAM OCONNELL,SK,0.0,0.022277413,0.022489732,0.024373632,0.0,0.0,0.0,0.0,0.024839263,0.022090064,0.022609407,0.022570658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATTHEW JEFFERSON,ME,0.0,0.02290872,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.022265352,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.022778625,0.02366738,0.022652615,0.0,0.0
FINNBAR MALEY,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022741346,0.02247376,0.022998745,0.02229756,0.0,0.0,0.0,0.0,0.0,0.022558143,0.022090064,0.0,0.02267836,0.0
ARCHIE MAY,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.03604508,0.0,0.026542434,0.02428422,0.022942841,0.0,0.023521693
OSCAR ADAMS,GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025733849,0.02266918,0.022934772,0.026604127,0.056081526
TAYLOR DURYEA,WB,0.0,0.02298147,0.027800694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047228433,0.022175536,0.0,0.0,0.0,0.0,0.0,0.025579842,0.0,0.0,0.0,0.0
BRYNN TEAKLE,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089530855,0.032983992,0.022642804
BAILEY MACDONALD,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023816548,0.024715032,0.024234708,0.022490874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02372552,0.024979195,0.0
JOBE SHANAHAN,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.030120263,0.025032207,0.022171287,0.022145968,0.022064837
HARVEY GALLAGHER,WB,0.0,0.034656882,0.029200986,0.03353823,0.02229756,0.0,0.0,0.0,0.0,0.023660406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NICK COFFIELD,WB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05465005,0.023129428,0.037679184,0.027831336,0.0,0.0,0.0
BO ALLAN,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0,0.0,0.0,0.024533853,0.022090064,0.025893018,0.0,0.022330225,0.022885634,0.0,0.0,0.0,0.0
LACHLAN KEEFFE,GW,0.028535333,0.08650657,0.0,0.023349466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NICK MADDEN,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04626023,0.026438588,0.06420565,0.0,0.0,0.0,0.0,0.0,0.0
ALEX CINCOTTA,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02358222,0.04290886,0.02204624,0.024246985,0.0,0.022277413,0.0,0.0,0.0
CHARLIE DEAN,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027278533,0.0,0.0,0.024050519,0.056511562,0.022368927
CONOR MCKENNA,BL,0.0,0.028142586,0.022758069,0.0,0.0,0.0,0.0,0.0,0.029113231,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0
WILL MCLACHLAN,BL,0.0,0.0,0.026858544,0.0,0.023592807,0.02266918,0.0,0.0,0.023748484,0.0,0.0,0.0,0.0,0.0,0.0,0.02391347,0.0,0.0,0.0,0.0,0.0,0.0
MATTAES PHILLIPOU,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026164098,0.026994217,0.040092476,0.026695006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARRY ARMSTRONG,RI,0.0,0.02304925,0.024796592,0.022090064,0.027414937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022064837
AIDAN JOHNSON,ME,0.0,0.022672417,0.0,0.023045834,0.0,0.0,0.0,0.0,0.0,0.0,0.023523644,0.02710261,0.022485502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUKE BREUST,HW,0.0,0.0,0.0,0.02266918,0.0,0.022420125,0.022170719,0.0,0.02457586,0.026321845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JED BEWS,GE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047138955,0.039230198,0.031492703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLYNN YOUNG,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.021804377,0.022454007,0.027187752,0.0,0.022756934
HAMISH DAVIS,WC,0.0,0.0,0.0,0.0,0.022170719,0.022170719,0.02652203,0.022771223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02229756
JACK HENDERSON,ME,0.0,0.024070343,0.02441234,0.022188174,0.022351487,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIL DAWSON,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022265352,0.024887813,0.022305977,0.022470979,0.023045445,0.0
ARCHER DAY-WICKS,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023036094,0.02256138,0.0,0.022470979,0.024316445,0.02256138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIAM HENRY,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022383817,0.022937609,0.022886258,0.024208127,0.0,0.0
SEAMUS MITCHELL,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041310478,0.022846654,0.0,0.026907833,0.022818755,0.0,0.0,0.0,0.0
JACOB BAUER,RI,0.0,0.024219947,0.022792598,0.022090064,0.022171287,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAYLOR ADAMS,SY,0.02238978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030031595,0.024470694,0.035138924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODY ANGOVE,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024304407,0.025584852,0.038055528,0.022387082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NED MOYLE,GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023521973,0.0,0.022789715,0.0,0.0,0.0,0.0,0.063967615,0.0,0.0,0.0,0.0
MAX GRUZEWSKI,GW,0.03221013,0.022503069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028783554,0.0,0.026114827,0.0,0.0
LACHLAN MURPHY,AD,0.0,0.0,0.0,0.0,0.035066944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024213636,0.0,0.025287006,0.02285103,0.0,0.0,0.0,0.0
MITCH LEWIS,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023918848,0.059073932,0.022090064
JY FARRAR,GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047939133,0.05656546
NAT FYFE,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024180181,0.0,0.025699215,0.025634928,0.023538088,0.0,0.0,0.0,0.0,0.0
WILL LORENZ,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024677075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02373005,0.025215818,0.0,0.024547974
TAJ HOTTON,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023322823,0.027667167,0.023567853,0.022539705
CHAYCE JONES,AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023778336,0.02563766,0.024783751,0.02266918
RHETT BAZZO,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022267377,0.022175536,0.02265855,0.02822654
JASPER ALGER,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.027444277,0.022090064,0.0,0.0,0.022324046,0.0
COOPER SIMPSON,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03009424,0.038418982,0.02400811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM MARSHALL,BL,0.0,0.0,0.0,0.0,0.0,0.0,0.023524165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022023872,0.022540255,0.024385171
LEO LOMBARD,GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02262436,0.022090064,0.0,0.0,0.0,0.0,0.0,0.02267836,0.024909131,0.0
BEN PATON,SY,0.022187596,0.025233334,0.0,0.0,0.0,0.0,0.0,0.02229756,0.0,0.022265352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSKAR SMARTT,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022267377,0.024942167,0.022265352,0.022090064
DOUGAL HOWARD,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027406787,0.03336856,0.028754463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REEF MCINNES,CW,0.024533754,0.041630182,0.022606237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAX HEATH,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038298458,0.022473346,0.0,0.02789111
ARIE SCHOENMAKER,SK,0.0,0.02941221,0.0,0.0,0.0,0.0,0.029608637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026213087,0.0
JAMES LEAKE,GW,0.031224309,0.022503069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02508864,0.0,0.0,0.0,0.0
JACK CARROLL,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034590706,0.0,0.022092909,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0
JAMES AISH,FR,0.0,0.0,0.0,0.024070343,0.0,0.0,0.024961999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028915131,0.0,0.0,0.0,0.0,0.0,0.0
CAMPBELL GRAY,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02212137,0.0,0.0,0.0,0.024170317,0.030217955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAYDEN COOK,AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026775103,0.0,0.027055906,0.02266918
MALCOLM ROSAS,GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288841,0.023428751,0.023373546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROAN STEELE,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053502586,0.022175536,0.0,0.0,0.0
KALLAN DAWSON,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02898493,0.022573957,0.0,0.0,0.0,0.0,0.0,0.02212137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM COCHRANE,PA,0.0,0.0,0.0,0.022090064,0.0,0.02841439,0.022910252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JED MCENTEE,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02270085,0.027365629
LIAM MCMAHON,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024602432,0.024720108,0.022090064
ALEX SEXTON,GC,0.0,0.024373632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022751898,0.02373005,0.0,0.0,0.0,0.0
ARTHUR JONES,WB,0.0,0.023261786,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024417313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEVEN ROBERTSON,BL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02373005,0.023068143,0.02260887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JORDAN BOYD,CA,0.0,0.0,0.0,0.022170719,0.0,0.0,0.0,0.0,0.0,0.0,0.022170719,0.0,0.0,0.0,0.0,0.0,0.023675034,0.0,0.0,0.0,0.0,0.0
JACKSON ARCHER,NM,0.0,0.023302682,0.0,0.0,0.0,0.0,0.0,0.02260787,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOSAIA DELANA,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470979,0.022607595,0.0,0.0,0.0,0.0,0.02266918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAC BANCH,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.022470996,0.022170719
HUDSON OKEEFFE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734485,0.02587034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RORY ATKINS,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.023788758,0.0,0.0,0.0,0.0,0.037768587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAI CULLEY,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061386187
LUCAS CAMPOREALE,CA,0.0,0.031120408,0.022531815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM EDWARDS,ES,0.0,0.0,0.030370781,0.023009436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIGO VISENTINI,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030455329,0.0,0.0,0.0,0.02274499,0.0,0.0
JAMES BORLASE,AD,0.0,0.0,0.0,0.029069122,0.022786694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WILL HAYES,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025077928,0.0,0.026190741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMSON RYAN,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.02428567,0.0,0.0,0.0,0.0,0.026554517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMES TUNSTILL,BL,0.0,0.0,0.0,0.0,0.0,0.0,0.026333146,0.023816548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM FULLARTON,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.024842074,0.024708346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JACOB KOSCHITZKE,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024176203,0.02483343,0.0,0.0
SAM FROST,HW,0.022860622,0.026140021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRANDON WALKER,FR,0.0,0.026709963,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIL PARKER,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023705484,0.0,0.0,0.0,0.0,0.0,0.023954013,0.0,0.0,0.0,0.0
DYLAN WILLIAMS,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0,0.023689449
QUINTON NARKLE,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023032935,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLIVER WILTSHIRE,GE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0228033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JACK PETRUCCELLE,WC,0.0,0.0,0.022470979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0,0.0
MALAKAI CHAMPION,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02234663,0.022090064,0.0,0.0,0.0
HENRY SMITH,BL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038041532
KEIDEAN COLEMAN,BL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037238512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMPBELL CHESSER,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035509367
HARRY BOYD,SK,0.0,0.028670054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NED REEVES,HW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027933124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALEB MITCHELL,SY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027677992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHARLIE BALLARD,GC,0.0,0.025702607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN JEPSON,GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024528164,0.0,0.0
HUGH BOND,AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024354607
LEWIS HAYES,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02408014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHARLIE WEST,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02373005,0.0,0.0,0.0,0.0,0.0
JESSE DATTOLI,SY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023719508
RYAN GARDNER,WB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023180455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIAM REIDY,FR,0.0,0.023061488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVAN SOLDO,PA,0.0,0.0,0.0,0.022869436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JACK BILLINGS,ME,0.0,0.0,0.0,0.022830544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEAN LEMMENS,GC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022552991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BILLY WILSON,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470979,0.0,0.0,0.0,0.0,0.0
JACK WHITLOCK,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470979
CALLUM COLEMAN-JONES,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022470979,0.0,0.0
MATT WHITLOCK,NM,0.0,0.0,0.0,0.0,0.022435114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGUS MCLENNAN,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022348663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAILEY LAURIE,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02234663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAJ WOEWODIN,ME,0.0,0.0,0.022256494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIAM FAWCETT,RI,0.0,0.0,0.022211516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAYDEN NGUYEN,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022106891
MYKELTI LEFAU,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0
ZAINE CORDY,SK,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TY GALLOP,BL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022090064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
